,input_words,predicted_label,gold_label
760,"['Review', '27', 'of', 'Yelps', '30', 'Day', 'Challenge', '2012', 'I', 'had', 'heard', 'a', 'lot', 'about', 'this', 'placein', 'fact', 'was', 'due', 'to', 'meet', 'a', 'friend', 'here', 'for', 'dinner', 'a', 'year', 'ago', 'and', 'plans', 'fell', 'through', 'And', 'so', 'expectations', 'were', 'highmaybe', 'too', 'high', 'I', 'had', 'made', 'reservations', 'a', 'month', 'prior', 'since', 'we', 'had', 'cousins', 'coming', 'into', 'town', 'joining', 'us', 'for', 'dinner', 'a', 'concert', 'later', 'We', 'arrived', 'and', 'the', 'place', 'was', 'not', 'that', 'busy', 'for', 'a', 'Sunday', 'evening', 'But', 'right', 'after', 'us', 'people', 'started', 'coming', 'in', 'and', 'it', 'filled', 'up', 'We', 'enjoyed', 'reviewing', 'the', 'menu', 'selections', 'and', 'ended', 'up', 'ordering', 'quite', 'a', 'feast', 'which', 'included', '2', 'charcuterie', 'boards', 'and', 'another', '6', 'tapas', 'Initially', 'the', 'waitress', 'was', 'a', 'little', 'pushy', 'trying', 'to', 'get', 'us', 'to', 'place', 'an', 'order', 'and', 'hovering', 'nothing', 'like', 'feeling', 'pressure', 'and', 'when', 'I', 'finally', 'ordered', 'the', 'wine', 'for', 'the', 'table', 'she', 'seemed', 'slightly', 'taken', 'aback', 'that', 'I', 'ordered', 'the', 'wine', 'instead', 'of', 'the', 'menfolk', 'I', 'worked', 'in', 'the', 'biz', '20yrs', 'ago', 'and', 'I', 'know', 'wine', 'so', 'really', 'who', 'cares', 'who', 'orders', 'Our', 'cousin', 'the', 'other', 'lady', 'in', 'the', 'group', 'ordered', 'a', 'flight', 'of', 'wine', 'tasters', 'and', 'was', 'waiting', 'for', 'the', 'charcuterie', 'to', 'arrive', 'so', 'she', 'could', 'enjoy', 'some', 'of', 'the', 'cheese', 'with', 'her', 'wine', '45', 'minutes', 'later', 'we', 'finally', 'had', 'to', 'enquire', 'as', 'to', 'where', 'are', 'meal', 'was', 'since', 'we', 'had', 'a', 'concert', 'to', 'go', 'to', 'in', 'an', 'hour', 'What', 'we', 'were', 'told', 'was', 'there', 'was', 'a', 'large', 'group', 'in', 'the', 'house', 'and', 'only', '2', 'in', 'the', 'kitchen', 'What', 'we', 'heard', 'was', 'we', 'didnt', 'properly', 'staff', 'our', 'restaurant', 'for', 'this', 'evening', 'and', 'so', 'all', 'the', 'customers', 'food', 'will', 'take', 'a', 'long', 'time', 'Seriously', 'a', 'charcuterie', 'board', 'taking', '60', 'minutes', '10', 'minutes', 'later', 'it', 'finally', 'arrived', 'It', 'was', 'certainly', 'delicious', 'but', 'the', 'wine', 'flight', 'had', 'long', 'been', 'consumed', 'by', 'this', 'time', '5', 'minutes', 'later', 'the', 'tapas', 'started', 'arriving', 'and', 'of', 'course', 'we', 'were', 'running', 'late', 'so', 'everything', 'was', 'eaten', 'hastily', 'and', 'we', 'cant', 'help', 'but', 'wonder', 'prepared', 'this', 'way', 'also', 'The', 'BC', 'Seared', 'Scallops', 'were', 'gritty', 'although', 'the', 'broth', 'was', 'tasty', 'The', 'Eggplant', 'Chips', 'were', 'missing', 'the', 'eggplant', 'and', 'all', 'you', 'could', 'taste', 'was', 'the', 'crispy', 'coating', 'The', 'Falafels', 'were', 'doughy', 'inside', 'The', 'Flight', 'Bite', 'with', 'Lamb', 'Stew', 'was', 'good', 'The', 'Artic', 'Char', 'was', 'goodthe', 'Lobster', 'Nachos', 'had', 'a', 'nice', 'flavour', 'but', 'seemed', 'to', 'be', 'missing', 'lobster', '3', 'pieces', 'is', 'all', 'we', 'could', 'find', 'Finally', 'the', 'Flank', 'steak', 'arrived', 'and', 'made', 'hubs', 'happy', 'Cooked', 'to', 'perfection', 'Even', 'more', 'delightful', 'were', 'the', 'accompanying', 'cooked', 'winter', 'greens', 'Holy', 'deliciousnesseveryone', 'agreed', 'and', 'we', 'chowed', 'down', 'on', 'those', 'delectable', 'greens', 'like', 'hungry', 'little', 'rabbits', 'During', 'our', 'meal', 'we', 'asked', 'for', 'the', 'wine', 'menu', 'again', 'since', 'the', 'cousin', 'with', 'the', 'empty', 'wine', 'flight', 'had', 'not', 'been', 'asked', 'if', 'she', 'wanted', 'anything', 'further', 'to', 'drink', 'For', 'a', 'waitress', 'who', 'was', 'hovering', 'at', 'the', 'beginning', 'we', 'had', 'to', 'battle', 'to', 'get', 'and', 'keep', 'her', 'attention', 'now', 'Our', 'cousin', 'was', 'drinking', 'white', 'and', 'asking', 'for', 'suggestions', 'She', 'was', 'given', 'a', 'recommendation', 'by', 'the', 'waitress', 'who', 'then', 'turned', 'to', 'leave', 'without', 'addressing', 'any', 'of', 'the', 'rest', 'of', 'us', 'We', 'called', 'her', 'backsince', 'we', 'also', 'wanted', 'to', 'order', 'more', 'wine', 'Wow', 'does', 'body', 'language', 'speak', 'volumes', 'and', 'we', 'felt', 'like', 'we', 'were', 'imposing', 'on', 'our', 'waitress', 'I', 'ordered', '2', 'more', 'wine', 'tasters', 'for', 'hubs', 'myself', 'Then', 'the', 'waitress', 'turned', 'to', 'run', 'away', 'again', 'not', 'even', 'addressing', 'the', 'white', 'wine', 'drinker', 'who', 'was', 'also', 'ready', 'to', 'order', 'We', 'called', 'her', 'back', 'YET', 'again', 'and', 'uneasily', 'felt', 'like', 'we', 'were', 'still', 'bothering', 'her', 'Since', 'we', 'were', 'already', 'late', 'for', 'the', 'concert', 'we', 'had', 'no', 'time', 'for', 'dessert', 'or', 'an', 'after', 'dinner', 'beverage', 'We', 'spent', 'a', 'lot', 'of', 'money', 'for', 'a', 'mediocre', 'evening', 'and', 'left', 'slightly', 'disappointed', 'by', 'the', 'overall', 'experience', 'The', 'cousins', 'advised', 'they', 'enjoyed', 'the', 'company', 'and', 'some', 'of', 'the', 'foodwine', 'but', 'this', 'would', 'not', 'be', 'there', 'first', 'choice', 'again', 'As', 'for', 'us', 'I', 'am', 'hoping', 'it', 'was', 'just', 'bad', 'planning', 'and', 'a', 'bad', 'night', 'for', 'the', 'restaurant', 'unfortunately', 'at', 'our', 'expense', 'I', 'can', 'honestly', 'say', 'I', 'would', 'try', 'any', 'of', 'the', 'other', 'dozen', 'wine', 'bars', 'first', 'before', 'rushing', 'back', 'here', 'First', 'impressions']",2,1
761,"['Disappointing', 'I', 'used', 'to', 'come', 'here', 'as', 'a', 'kid', 'twentyfive', 'years', 'ago', 'and', 'the', 'food', 'is', 'no', 'where', 'what', 'it', 'used', 'to', 'be', 'They', 'need', 'Bar', 'Rescue', 'to', 'save', 'this', 'place', 'and', 'bring', 'it', 'back', 'to', 'what', 'it', 'used', 'to', 'be', 'Do', 'not', 'get', 'the', 'Flatbread', 'pizza', 'It', 'is', 'dripping', 'with', 'grease', 'and', 'the', 'sauce', 'might', 'as', 'well', 'have', 'a', 'gallon', 'of', 'vinegar', 'in', 'it', 'The', 'mozerella', 'sticks', 'look', 'like', 'theyve', 'been', 'purchased', 'from', 'the', 'grocery', 'store', 'and', 'frozen', 'multiple', 'times', 'The', 'wings', 'are', 'okay', 'but', 'nothing', 'like', 'they', 'used', 'to', 'be', 'Oh', 'and', 'they', 'really', 'need', 'to', 'being', 'the', 'cheese', 'and', 'crackers', 'back']",0,1
762,"['Went', 'here', 'to', 'get', 'a', 'wall', 'mount', 'for', 'our', 'TV', 'Ni', 'one', 'greeted', 'us', 'or', 'offered', 'assistance', 'Found', 'what', 'we', 'needed', 'then', 'stood', 'at', 'the', 'check', 'out', 'without', 'acknowledgement', 'The', 'associate', 'finally', 'addressed', 'us', 'and', 'went', 'through', 'the', 'motions', 'of', 'checking', 'us', 'out', 'Oh', 'and', 'he', 'was', 'eating', 'candy', 'Rude']",2,1
763,"['My', '1st', 'and', 'last', 'time', 'at', 'this', 'beauty', 'salon', 'I', 'had', 'really', 'high', 'expectations', 'being', 'new', 'in', 'town', 'and', 'it', 'was', 'a', 'good', 'location', 'Note', 'The', 'salon', 'was', 'rather', 'smaller', 'than', 'what', 'Im', 'use', 'to', 'there', 'were', 'only', '3', 'stylist', 'two', 'hair', 'dryers', 'I', 'even', 'stopped', 'by', 'the', 'shop', 'before', 'committing', 'to', 'an', 'appt', 'to', 'make', 'sure', 'it', 'was', 'a', 'good', 'fit', 'for', 'my', 'needs', 'pricing', 'were', 'decent', 'However', 'I', 'was', 'called', 'to', 'set', 'an', 'appt', 'for', 'the', 'same', 'day', 'eventhough', 'I', 'wanted', 'an', 'appt', 'for', 'the', 'following', 'week', 'I', 'had', 'called', 'previously', 'and', 'the', 'appt', 'book', 'was', 'not', 'avaliable', 'So', 'I', 'set', 'the', 'appt', 'for', 'that', 'day', 'in', 'which', 'the', 'stylist', 'had', 'an', 'appt', 'avaliable', 'When', 'I', 'arrived', 'a', 'few', 'minutes', 'before', 'my', 'appt', 'I', 'was', 'bothered', 'by', 'someone', 'elses', 'child', 'that', 'was', 'getting', 'their', 'hair', 'done', 'which', 'in', 'most', 'salons', 'children', 'are', 'not', 'allowed', 'unless', 'being', 'serviced', 'so', 'that', 'was', 'an', 'instant', 'draw', 'back', 'considering', 'when', 'most', 'people', 'are', 'getting', 'serviced', 'in', 'a', 'salon', 'they', 'would', 'like', 'a', 'serene', 'environment', 'Anyways', 'as', 'time', 'went', 'by', 'I', 'noticed', 'an', 'hour', 'pass', 'the', 'time', 'my', 'appt', 'was', 'for', 'I', 'asked', 'how', 'much', 'longer', 'considering', 'I', 'had', 'an', 'appt', 'and', 'expected', 'to', 'be', 'serviced', 'at', 'the', 'time', 'of', 'my', 'appt', 'scheduled', 'I', 'was', 'told', 'it', 'would', 'be', '5', 'more', 'mins', 'I', 'continued', 'to', 'wait', 'and', 'it', 'ended', 'up', 'being', 'an', 'hour', 'and', 'half', 'by', 'the', 'time', 'I', 'was', 'seated', 'unacceptable', 'when', 'you', 'have', 'an', 'appt', 'scheduled', 'by', 'that', 'time', 'it', 'ended', 'up', 'being', 'even', 'longer', 'because', 'someone', 'that', 'walked', 'in', 'after', 'me', 'was', 'being', 'shampooed', 'before', 'me', 'how', 'the', 'heck', 'does', 'that', 'work', 'So', 'I', 'felt', 'like', 'my', 'service', 'was', 'not', 'appreciated', 'and', 'I', 'left', 'after', 'waiting', 'an', 'hour', 'and', 'a', 'half', 'nwhich', 'was', 'more', 'than', 'patient', 'If', 'you', 'decide', 'to', 'go', 'make', 'sure', 'its', 'on', 'a', 'slow', 'day', 'or', 'something', 'because', 'an', 'hour', 'and', 'half', 'wait', 'is', 'redic', 'when', 'you', 'have', 'an', 'appt', 'scheduled', 'It', 'may', 'be', 'a', 'a', 'good', 'place', 'for', 'some', 'but', 'def', 'not', 'for', 'me', 'I', 'will', 'def', 'not', 'be', 'back', 'at', 'this', 'salon', 'because', 'the', 'service', 'was', 'definately', 'not', 'what', 'i', 'expected', 'AT', 'ALL']",0,1
764,"['Me', 'and', 'my', 'friends', 'went', 'on', 'a', 'Monday', 'night', 'to', 'celebrate', 'my', 'buddys', 'going', 'away', 'for', 'a', 'few', 'months', 'The', 'lady', 'who', 'served', 'us', 'wasnt', 'too', 'enthused', 'to', 'be', 'serving', 'our', 'table', 'and', 'no', 'one', 'greeted', 'us', 'when', 'we', 'came', 'in', 'They', 'had', 'a', 'poker', 'game', 'going', 'which', 'I', 'thought', 'was', 'cool', 'Food', 'was', 'overpriced', 'for', 'sure', 'something', 'like', '12', 'for', 'chicken', 'fingers', 'We', 'just', 'shared', 'the', 'chips', 'and', '3', 'dip', 'since', 'it', 'was', 'so', 'pricey', 'Bar', 'food', 'should', 'never', 'be', 'more', 'than', '10', 'Beer', 'was', 'pricey', 'too', 'and', 'not', 'that', 'cold', 'I', 'was', 'hoping', 'for', 'a', 'cool', 'neighborhood', 'divey', 'bar', 'but', 'it', 'didnt', 'meet', 'any', 'of', 'my', 'expectations', 'in', 'any', 'category', 'will', 'be', 'going', 'elsewhere']",0,1
765,"['I', 'used', 'to', 'love', 'Cibo', 'for', 'their', 'food', 'and', 'atmosphere', 'but', 'I', 'went', 'the', 'other', 'night', 'and', 'couldnt', 'believe', 'this', 'was', 'the', 'same', 'place', 'The', 'margherita', 'and', 'arugulawalnut', 'pizza', 'were', 'both', 'droopysoggy', 'the', 'de', 'cecco', 'pizza', 'was', 'a', 'bit', 'better', 'the', 'arancini', 'was', 'the', 'only', 'good', 'item', 'we', 'ordered', 'the', 'burrata', 'was', 'nothing', 'like', 'I', 'remember', 'It', 'had', 'zero', 'flavor', 'and', 'the', 'bread', 'that', 'it', 'came', 'with', 'was', 'stale', 'I', 'never', 'use', 'extra', 'salt', 'on', 'my', 'food', 'but', 'found', 'myself', 'putting', 'salt', 'on', 'the', 'burrata', 'It', 'was', 'very', 'bland', 'and', 'the', 'center', 'was', 'not', 'creamy', 'like', 'it', 'should', 'be', 'I', 'still', 'like', 'the', 'atmosphere', 'but', 'that', 'doesnt', 'make', 'up', 'for', 'the', 'lackluster', 'food']",2,1
766,"['If', 'no', 'star', 'was', 'an', 'option', 'We', 'stopped', 'in', 'on', 'a', 'Friday', 'night', 'and', 'despite', 'my', 'better', 'judgment', 'we', 'waited', 'for', '20', 'minutes', 'and', 'decided', 'to', 'leave', 'The', 'hostess', 'could', 'not', 'provide', 'a', 'wait', 'time', 'as', 'people', 'tend', 'to', 'hang', 'out', 'Im', 'pretty', 'sure', 'it', 'was', 'cooler', 'outside', 'than', 'inside', 'It', 'was', 'dark', 'dingy', 'and', 'disappointing', 'Although', 'I', 'did', 'not', 'see', 'the', 'hostess', 'list', 'before', 'we', 'arrived', 'Im', 'pretty', 'sure', 'tables', 'after', 'our', 'arrival', 'were', 'seated', 'first', 'We', 'left', 'and', 'pursued', 'another', 'venue']",2,0
767,"['New', 'Fun', 'Fresh', 'What', 'can', 'I', 'say', 'Finally', 'fired', 'pizza', 'on', 'the', 'Westside', 'Easy', 'order', 'Menu', 'simple', 'Topping', 'good', 'Dough', 'fresh', 'Friendly', 'staff', 'Crispy', 'pizza', 'love', 'it', 'I', 'have', 'been', 'spoiled', 'with', 'great', 'pizza', 'in', 'Florida', 'but', 'this', 'is', 'close', 'and', 'they', 'will', 'only', 'get', 'better', 'Price', 'points', 'are', 'affordable', 'and', 'bathrooms', 'clean', 'Will', 'be', 'back']",0,2
768,"['first', 'pizza', 'i', 'requested', 'well', 'done', 'but', 'got', 'burnt', 'and', 'black', 'the', 'nice', 'owner', 'gladly', 'replaced', 'it', 'free', 'but', 'ive', 'had', 'several', 'disappointing', 'meals', 'there', 'how', 'it', 'gets', 'such', 'a', 'stellar', 'rating', 'is', 'beyond', 'me', 'great', 'people', 'great', 'idea', 'average', 'food', 'at', 'best']",2,1
769,"['I', 'have', 'shopped', 'here', 'many', 'times', 'every', 'time', 'I', 'visit', 'Toronto', 'I', 'spend', 'money', 'here', 'but', 'after', 'my', 'recent', 'experience', 'with', 'their', 'strict', 'exchange', 'policy', 'I', 'think', 'I', 'will', 'stick', 'to', 'shopping', 'online', 'or', 'buying', 'my', 'yoga', 'jeans', 'directly', 'from', 'the', 'brand', 'I', 'tried', 'my', 'jeans', 'on', 'at', 'home', 'and', 'realized', 'they', 'were', 'already', 'too', 'big', 'and', 'would', 'only', 'stretch', 'more', 'After', 'bringing', 'them', 'back', 'with', 'tags', 'granted', 'they', 'were', 'no', 'longer', 'attached', 'receipt', 'only', '48', 'hours', 'after', 'purchasing', 'they', 'wouldnt', 'allow', 'an', 'eexchange', 'because', 'they', 'had', 'been', 'worn', 'Since', 'I', 'live', 'in', 'another', 'country', 'having', 'the', 'toobig', 'jeans', 'altered', 'in', 'store', 'was', 'not', 'an', 'option', '140', 'down', 'the', 'drain', 'Also', 'one', 'of', 'the', 'shopgirls', 'here', 'speaks', 'at', 'an', 'unreasonably', 'loud', 'decibel', 'level', 'as', 'a', 'customer', 'being', 'literally', 'shouted', 'at', 'is', 'a', 'little', 'more', 'than', 'offputting', 'Really', 'disappointed', 'with', 'how', 'much', 'longrunning', 'shopping', 'history', 'here', 'has', 'come', 'to', 'an', 'end']",1,0
770,"['a', 'recent', 'weekend', 'dinner', 'found', 'the', 'place', 'almost', 'empty', 'at', '7pm', 'maybe', '4', 'tables', 'we', 'were', 'seated', 'promptly', 'nice', 'high', 'ceilinged', 'room', 'after', 'we', 'had', 'perused', 'the', 'menu', 'for', 'awhile', 'made', 'our', 'choices', 'our', 'waitress', 'THEN', 'proceeded', 'to', 'tell', 'us', 'what', 'the', 'kitchen', 'was', 'out', 'of', 'and', 'what', 'the', 'specials', 'were', 'we', 'ordered', 'wine', 'which', 'upon', 'tasting', 'was', 'so', 'full', 'of', 'sediment', 'it', 'was', 'undrinkable', 'while', 'she', 'looked', 'on', 'blankly', 'we', 'suggested', 'a', 'decanter', 'she', 'brought', 'one', 'back', 'and', 'whisked', 'away', 'the', 'first', 'glass', 'the', 'wine', 'once', 'the', 'sediment', 'was', 'gone', 'was', 'good', 'there', 'were', 'bread', 'plates', 'on', 'the', 'table', 'but', 'we', 'had', 'to', 'ask', 'for', 'bread', 'the', 'food', 'was', 'different', 'and', 'tasty', 'while', 'my', 'tofu', 'could', 'have', 'had', 'more', 'flavor', 'the', 'dish', 'accompaniments', 'made', 'up', 'for', 'it']",1,2
771,"['Im', 'writing', 'this', 'review', 'based', 'on', 'the', 'restaurant', 'not', 'the', 'bar', 'We', 'ate', 'the', 'happy', 'hour', 'menu', 'Basically', 'got', 'every', 'item', 'on', 'the', 'menu', 'and', 'was', 'unimpressed', 'with', 'everything', 'even', 'though', 'the', 'waiter', 'was', 'raving', 'about', 'the', 'items', 'he', 'recommended', 'Service', 'was', 'good', 'the', 'restaurant', 'was', 'kind', 'of', 'sad', 'Not', 'a', 'very', 'lively', 'place', 'just', 'didnt', 'like', 'the', 'vibe', 'at', 'all']",0,1
772,"['The', 'lobster', 'Mac', 'and', 'cheese', 'is', 'made', 'with', 'chemical', 'laced', 'velveeta', 'style', 'cheese', 'For', '40', 'Id', 'expect', 'more', 'than', 'a', 'couple', 'pieces', 'of', 'lobster', 'in', 'velveeta', 'My', 'partner', 'had', 'the', 'rack', 'of', 'lamb', 'and', 'it', 'was', 'just', 'okay', 'It', 'came', 'with', 'potato', 'wedges', 'that', 'tasted', 'like', 'something', 'out', 'of', 'a', 'Waffle', 'House', 'This', 'is', 'somewhere', 'to', 'come', 'for', 'overpriced', 'drinks', 'and', 'the', 'view', 'not', 'for', 'the', 'service', 'or', 'food']",2,0
773,"['Pretty', 'irritated', 'Drove', 'almost', '20', 'mins', 'from', 'home', 'to', 'here', 'to', 'eat', 'I', 'didnt', 'feel', 'like', 'late', 'night', 'fast', 'food', 'so', 'I', 'picked', 'this', 'spot', 'I', 'get', 'to', 'the', 'door', 'and', 'its', 'locked', 'Website', 'says', 'its', 'open', 'for', 'another', 'hour', 'and', '10', 'minutes', 'Open', 'sign', 'is', 'still', 'lit', 'up', 'Girl', 'washing', 'the', 'window', 'says', 'they', 'close', 'at', '1am', 'Its', 'currently', '1245', 'am', 'and', 'the', 'website', 'states', '2am', 'according', 'to', 'Yelp', 'anyway', 'I', 'specifically', 'picked', 'this', 'spot', 'because', 'it', 'said', 'it', 'would', 'be', 'open', 'I', 'wouldnt', 'have', 'driven', '20', 'mins', 'if', 'it', 'had', 'said', 'otherwise', 'I', 'dont', 'think', 'Ill', 'be', 'returning']",1,0
774,"['Great', 'customer', 'service', 'and', 'fast', 'I', 'dont', 'like', 'that', 'Ive', 'seen', 'my', 'food', 'made', 'with', 'bare', 'hands', 'tho', 'Especially', 'after', 'they', 'have', 'been', 'on', 'register', 'Im', 'sorry', 'but', 'hand', 'sanitizer', 'is', 'not', 'washing', 'your', 'hands', 'and', 'you', 'need', 'to', 'wear', 'gloves', 'They', 'bathrooms', 'are', 'very', 'small', 'too', 'and', 'I', 'dont', 'like', 'that', 'I', 'can', 'never', 'find', 'a', 'clean', 'table', 'to', 'sit', 'at']",0,2
775,"['Always', 'fast', 'service', 'but', 'dont', 'drink', 'the', 'coffee', 'unless', 'you', 'want', 'a', 'mouth', 'full', 'of', 'grounds']",0,2
776,"['Im', 'hitting', 'all', 'the', 'WalMarts', 'and', 'truly', 'folks', 'they', 'are', 'all', 'the', 'same', 'I', 'wanted', 'to', 'get', 'a', 'cap', 'I', 'left', 'mine', 'back', 'at', 'home', 'on', 'the', 'table', 'in', 'IL', 'and', 'I', 'was', 'in', 'NC', 'The', 'layout', 'of', 'this', 'far', 'away', 'Wallyworld', 'is', 'basic', 'just', 'like', 'all', 'the', 'others', 'Things', 'appeared', 'to', 'be', 'picked', 'over', 'of', 'course', 'especially', 'if', 'you', 'looking', 'for', 'end', 'of', 'season', 'items', 'then', 'the', 'pickings', 'are', 'slim', 'as', 'well', 'But', 'I', 'found', 'a', 'cap', 'after', 'some', 'hunting', 'Paid', 'a', 'fair', 'price', 'for', 'the', 'quality', 'and', 'was', 'quickly', 'on', 'my', 'way', 'The', 'checkout', 'wasnt', 'anything', 'to', 'write', 'home', 'about', 'Service', 'with', 'a', 'smile', 'which', 'is', 'nice', 'Although', 'no', 'one', 'went', 'out', 'of', 'their', 'way', 'to', 'be', 'helpful', 'that', 'would', 'take', 'effort', 'Still', 'Im', 'glad', 'I', 'found', 'a', 'cap', 'to', 'protect', 'my', 'head', 'from', 'the', 'intense', 'heat', 'of', 'NC']",0,1
777,"['The', 'minute', 'I', 'walked', 'in', 'I', 'felt', 'unwelcome', 'I', 'had', 'my', 'service', 'dog', 'with', 'me', 'and', 'the', 'woman', 'hassled', 'me', 'about', 'it', 'ALL', 'the', 'other', 'stores', 'were', 'warm', 'and', 'friendly', 'towards', 'CoCo', 'my', 'very', 'well', 'behaved', 'Shih', 'Tzu', 'I', 'walked', 'around', 'a', 'bit', 'but', 'just', 'felt', 'this', 'woman', 'was', 'watching', 'me', 'the', 'whole', 'time', 'She', 'gave', 'me', 'the', 'creeps', 'so', 'my', 'visit', 'was', 'very', 'short']",2,1
778,"['The', 'customer', 'service', 'is', 'hit', 'or', 'miss', 'depending', 'on', 'the', 'the', 'mood', 'of', 'the', 'woman', 'who', 'is', 'at', 'the', 'counter', 'for', 'example', 'was', 'just', 'there', 'the', 'other', 'day', 'to', 'drop', 'off', 'a', 'few', 'UPS', 'packages', 'already', 'labeled', 'taped', 'up', 'and', 'ready', 'to', 'go', 'and', 'the', 'woman', 'at', 'the', 'counter', 'had', 'a', 'serious', 'attitude', 'when', 'we', 'kindly', 'asked', 'for', 'a', 'receipt', 'with', 'tracking', 'numbers', 'A', 'few', 'days', 'before', 'this', 'the', 'same', 'woman', 'was', 'rude', 'and', 'short', 'with', 'my', 'Mom', 'who', 'was', 'trying', 'to', 'send', 'a', 'piece', 'of', 'mail', 'The', 'gentleman', 'who', 'I', 'think', 'owns', 'the', 'place', 'is', 'very', 'sweet', 'and', 'a', 'pleasure', 'to', 'interact', 'with', 'Not', 'worth', 'coming', 'to', 'this', 'place', 'when', 'the', 'customer', 'service', 'is', 'overall', 'subpar']",1,0
779,"['If', 'youre', 'a', 'well', 'known', 'chef', 'why', 'would', 'you', 'ever', 'put', 'your', 'name', 'on', 'a', 'less', 'than', 'average', 'place', 'I', 'would', 'have', 'to', 'say', 'that', 'Gordon', 'Ramsay', 'is', 'hyped', 'up', 'way', 'too', 'much', 'From', 'the', 'outside', 'it', 'looks', 'like', 'a', 'hip', 'restaurant', 'I', 'would', 'describe', 'it', 'as', 'an', 'upscale', 'pub', 'Service', 'The', 'service', 'here', 'was', 'extremely', 'slow', 'Our', 'waiter', 'took', 'at', 'least', '10', 'minutes', 'just', 'to', 'come', 'and', 'take', 'our', 'order', 'It', 'took', 'an', 'additional', '35', 'minutes', 'just', 'to', 'get', 'our', 'food', 'I', 'understand', 'the', 'place', 'is', 'pretty', 'busy', 'but', 'they', 'should', 'already', 'know', 'the', 'place', 'will', 'be', 'packed', 'on', 'a', 'Saturday', 'night', 'and', 'have', 'the', 'correct', 'amount', 'of', 'staff', 'on', 'hand', 'Food', 'Complimentary', 'bread', 'and', 'pretzels', 'The', 'pretzels', 'were', 'in', 'the', 'shape', 'of', 'a', 'breadstick', 'but', 'they', 'were', 'perfectly', 'chewy', 'and', 'soft', 'They', 'serve', 'the', 'pretzel', 'with', 'a', 'mustard', 'cheese', 'sauce', 'and', 'regular', 'butter', 'Id', 'recommend', 'going', 'with', 'the', 'cheese', 'sauce', 'The', 'other', 'bread', 'that', 'they', 'served', 'seemed', 'to', 'be', 'some', 'type', 'of', 'wheat', 'bread', 'with', 'toasted', 'seeds', 'on', 'top', 'Definitely', 'not', 'as', 'good', 'as', 'the', 'pretzels', 'Braised', 'beef', 'cheek', 'Served', 'with', 'mashed', 'potatoes', 'and', 'broccoli', 'rabe', 'This', 'dish', 'was', 'very', 'disappointing', 'The', 'beef', 'cheek', 'itself', 'didnt', 'taste', 'fresh', 'Think', 'of', 'when', 'a', 'fatty', 'beef', 'dish', 'gets', 'cold', 'You', 'get', 'that', 'layer', 'of', 'oily', 'white', 'fat', 'It', 'tasted', 'and', 'felt', 'like', 'that', 'in', 'my', 'mouth', 'which', 'is', 'not', 'appetizing', 'at', 'all', 'Also', 'the', 'gravy', 'was', 'pretty', 'bland', 'Not', 'worth', 'the', '28', '25', 'Pan', 'seared', 'diver', 'scallops', 'Braised', 'artichokes', 'baby', 'carrots', 'pearl', 'onions', 'in', 'a', 'white', 'wine', 'garlic', 'broth', 'They', 'give', '4', 'scallops', 'in', 'this', 'dish', 'Its', 'not', 'very', 'filling', 'at', 'all', 'since', 'they', 'dont', 'give', 'any', 'type', 'of', 'carb', 'with', 'this', 'dish', 'It', 'could', 'definitely', 'use', 'some', 'risotto', 'mashed', 'potatoes', 'pasta', 'or', 'anything', 'thats', 'a', 'carb', '32', '25', 'stars', 'Overall', 'I', 'was', 'sadly', 'disappointed', 'with', 'this', 'Gordon', 'Ramsay', 'location', 'The', 'service', 'was', 'poor', 'and', 'the', 'food', 'was', 'boring', 'I', 'personally', 'wouldnt', 'recommend', 'this', 'restaurant', 'to', 'anyone', 'that', 'I', 'know']",0,1
780,"['I', 'had', 'visited', 'this', 'office', 'for', '12', 'years', 'and', 'just', 'this', 'year', 'I', 'decided', 'to', 'go', 'else', 'where', 'Dr', 'Thompson', 'was', 'my', 'doctor', 'and', 'when', 'I', 'first', 'started', 'visiting', 'I', 'would', 'always', 'see', 'her', 'but', 'then', 'after', 'awhile', 'I', 'started', 'seeing', 'a', 'NP', 'The', 'front', 'desk', 'staff', 'always', 'seemed', 'to', 'change', 'as', 'well', 'and', 'the', 'last', 'time', 'I', 'visited', 'they', 'sent', 'me', 'a', 'bill', 'for', '157', 'which', 'I', 'dont', 'understand', 'why', 'because', 'my', 'insurance', 'covers', 'my', 'yearly', 'check', 'ups', 'at', '100', 'When', 'I', 'called', 'to', 'ask', 'what', 'the', 'charge', 'was', 'for', 'the', 'front', 'desk', 'girl', 'had', 'no', 'idea', 'She', 'was', 'playing', 'a', 'guessing', 'game', 'and', 'I', 'tried', 'to', 'contact', 'their', 'accounting', 'department', 'but', 'kept', 'getting', 'their', 'voicemail', 'I', 'felt', 'that', 'with', 'their', 'different', 'staff', 'members', 'constantly', 'changing', 'and', 'the', 'fact', 'that', 'I', 'got', 'charged', 'and', 'no', 'one', 'seems', 'to', 'know', 'why', 'is', 'a', 'little', 'unorganized']",0,1
