,input_words,predicted_label,gold_label
538,"['Middle', 'of', 'the', 'road', 'We', 'ordered', 'a', 'pizza', 'with', 'green', 'peppers', 'pepperoni', 'and', 'mushrooms', 'and', 'a', 'dozen', 'of', 'their', 'seasoned', 'wings', 'I', 'would', 'put', 'the', 'pizza', 'just', 'slightly', 'above', 'Vocellis', 'it', 'was', 'hot', 'but', 'it', 'was', 'greasy', 'and', 'the', 'sauce', 'lacked', 'depth', 'The', 'wings', 'were', 'fresh', 'hot', 'and', 'crispy', 'but', 'they', 'were', 'lightly', 'seasoned', 'and', 'had', 'very', 'little', 'taste', 'The', 'delivery', 'time', 'was', 'spoton', 'if', 'not', 'earlier', 'than', 'quoted', 'Most', 'likely', 'would', 'not', 'order', 'from', 'here', 'again']",1,1
539,"['Im', 'giving', 'them', '2', 'stars', 'because', 'our', 'server', 'was', 'a', 'very', 'nice', 'young', 'man', 'and', 'tried', 'his', 'best', 'to', 'please', 'Also', 'the', 'ambiance', 'of', 'the', 'place', 'is', 'quite', 'nice', 'with', 'little', 'touches', 'like', 'a', 'leather', 'covered', 'cocktail', 'menu', 'that', 'play', 'into', 'the', 'name', 'which', 'is', 'cool', 'However', 'we', 'were', 'disappointed', 'with', 'the', 'food', 'I', 'ordered', 'the', 'steak', 'and', 'eggs', 'which', 'was', 'supposed', 'to', 'be', 'a', '5', 'oz', 'NY', 'strip', 'but', 'Im', 'not', 'sure', 'that', 'was', 'the', 'actual', 'cut', 'of', 'meat', 'I', 'asked', 'for', 'the', 'temperature', 'of', 'medium', 'and', 'got', 'a', 'well', 'done', 'piece', 'A', 'sin', 'against', 'beef', 'Also', 'at', 'the', 'table', 'was', 'pancakes', 'Although', 'the', 'portion', 'size', 'was', 'enough', 'for', '3', 'the', 'cakes', 'were', 'heavy', 'cold', 'flavorless', 'and', 'without', 'the', 'honey', 'the', 'menu', 'claimed', 'they', 'had', 'The', 'cakes', 'did', 'not', 'come', 'with', 'sides', 'The', 'preference', 'would', 'be', 'a', 'smaller', 'portion', 'of', 'cakes', 'served', 'with', 'at', 'least', 'one', 'side', 'The', 'maple', 'syrup', 'was', 'cold', 'We', 'asked', 'to', 'have', 'it', 'heated', 'but', 'their', 'heating', 'lamp', 'must', 'not', 'be', 'functioning', 'properly', 'because', 'after', '2', 'attempts', 'the', 'syrup', 'was', 'still', 'very', 'cold', 'Last', 'the', 'online', 'menu', 'is', 'not', 'aligned', 'with', 'the', 'actual', 'menu', 'We', 'came', 'for', 'the', 'Belgian', 'waffle', 'as', 'seen', 'online', 'but', 'found', 'they', 'were', 'not', 'on', 'the', 'menu', 'upon', 'arrival', 'Overall', 'a', 'disappointing', 'experience', 'but', 'the', 'place', 'has', 'potential', 'Theyve', 'got', 'work', 'to', 'do']",1,1
540,"['I', 'dont', 'even', 'know', 'where', 'to', 'start', 'So', 'I', 'had', 'a', 'car', 'repaired', 'at', 'their', 'shop', 'and', 'never', 'expect', 'the', 'outcome', 'My', 'girlfriend', 'got', 'her', 'car', 'back', 'on', 'March', '2', 'They', 'have', 'told', 'her', 'they', 'brought', 'her', 'car', 'to', 'the', 'dealership', 'to', 'make', 'sure', 'everything', 'works', 'but', 'that', 'was', 'a', 'lie', 'They', 'told', 'her', 'on', 'that', 'day', 'she', 'got', 'her', 'car', 'that', 'the', 'technician', 'came', 'to', 'them', 'and', 'worked', 'on', 'it', 'and', 'they', 'are', 'certified', 'Not', 'to', 'be', 'rude', 'but', 'apparently', 'that', 'tech', 'that', 'worked', 'on', 'it', 'never', 'do', 'it', 'right', 'because', 'the', 'speaker', 'wasnt', 'working', 'and', 'they', 'said', 'they', 'made', 'sure', 'everything', 'work', 'and', 'did', 'a', 'road', 'test', 'Another', 'thing', 'is', 'that', 'I', 'noticed', 'there', 'was', 'paint', 'on', 'the', 'passenger', 'rear', 'seatbelt', 'To', 'me', 'thats', 'a', 'sloppy', 'job', 'So', 'overall', 'my', 'experience', 'with', 'this', 'shop', 'wasnt', 'they', 'way', 'I', 'expected', 'when', 'its', 'a', '45', 'star', 'rating', 'Theres', 'much', 'more', 'to', 'it', 'but', 'it', 'aint', 'worth', 'wasting', 'my', 'time', 'on', 'telling']",0,0
541,"['Yikesbeen', 'here', 'a', 'few', 'times', 'and', 'every', 'time', 'it', 'just', 'gets', 'worse', 'Now', 'I', 'will', 'not', 'come', 'back', 'Its', 'a', 'shame', 'cause', 'its', 'close', 'to', 'home', 'and', 'a', 'nice', 'looking', 'spot', 'but', 'when', 'you', 'watch', 'your', 'pho', 'come', 'out', 'of', 'a', 'microwave', 'its', 'extremely', 'disappointing', 'The', 'food', 'mediocre', 'the', 'service', 'lacked', 'A', 'check', 'was', 'bought', 'to', 'the', 'table', 'before', 'I', 'was', 'even', 'done', 'Never', 'asked', 'if', 'I', 'needed', 'a', 'drink', 'or', 'even', 'dessert', 'Goodbye', 'local', 'place', 'Im', 'moving', 'on']",0,0
542,"['good', 'cookies', 'not', 'so', 'friendly', 'staff', 'Good', 'selection', 'of', 'flavours', 'Cookies', 'were', 'a', 'bit', 'burnt', 'tasting', 'but', 'overall', 'pretty', 'good']",1,1
543,"['This', 'is', 'got', 'to', 'be', 'the', 'worst', 'Chipotle', 'location', 'I', 'have', 'ever', 'eaten', 'at', 'i', 'get', 'it', 'prices', 'go', 'up', 'or', 'the', 'portion', 'sizes', 'continue', 'to', 'get', 'Less', 'but', 'this', 'is', 'ridiculous', 'I', 'Pay', 'almost', '9', 'for', 'a', 'burrito', 'and', 'get', 'a', 'pinch', 'of', 'Barbacoa', 'A', 'big', 'chain', 'like', 'this', 'still', 'messed', 'this', 'up', 'They', 'should', 'have', 'a', 'weight', 'scale', 'there', 'that', 'can', 'measure', 'the', 'appropriate', 'portions', 'Kind', 'of', 'a', 'no', 'brainier', 'The', 'previous', 'time', 'was', 'barely', 'acceptable', 'but', 'this', 'is', 'just', 'too', 'much', 'sorry', 'Chipotle', 'If', 'I', 'wanted', 'a', 'bean', 'rice', 'and', 'cheese', 'burrito', 'I', 'could', 'go', 'to', 'El', 'Pollo', 'Loco', 'and', 'get', 'it', 'for', '2', 'Needless', 'to', 'say', 'youve', 'lost', 'my', 'business']",0,0
544,"['I', 'am', 'quite', 'disappointed', 'about', 'my', 'experience', 'tonight', 'Ive', 'been', 'enjoying', 'Moo', 'Woo', 'since', 'they', 'opened', 'on', 'a', 'regular', 'basis', 'I', 'love', 'their', 'good', 'food', 'and', 'great', 'service', 'Unfortunately', 'tonight', 'was', 'a', 'huge', 'letdown', 'with', 'service', 'which', 'led', 'to', 'a', 'bad', 'food', 'experience', 'It', 'all', 'started', 'with', 'waiting', 'for', 'our', 'order', 'to', 'be', 'taken', 'Then', 'the', 'first', 'course', 'was', 'the', 'steak', 'The', 'server', 'put', 'it', 'in', 'and', 'then', 'neglected', 'to', 'come', 'back', 'She', 'flipped', 'it', 'finally', 'and', 'the', 'cooked', 'side', 'was', 'burnt', 'She', 'left', 'and', 'came', 'back', 'and', 'then', 'cut', 'it', 'up', 'and', 'the', 'inside', 'was', 'rare', 'but', 'it', 'didnt', 'matter', 'because', 'the', 'other', 'side', 'was', 'burnt', 'That', 'set', 'the', 'tone', 'for', 'the', 'rest', 'of', 'the', 'meal', 'By', 'the', 'time', 'the', 'other', 'time', 'the', 'rest', 'of', 'the', 'meats', 'came', 'out', 'I', 'was', 'still', 'waiting', 'for', 'a', 'fork', 'a', 'new', 'water', 'pitcher', 'and', 'had', 'loss', 'my', 'appetite', 'Ate', 'a', 'few', 'more', 'pieces', 'of', 'meat', 'and', 'packed', 'the', 'rest', 'in', 'a', 'takeout', 'container', 'I', 'cant', 'express', 'how', 'much', 'Im', 'disappointed', 'in', 'my', 'experience', 'tonight', 'Dont', 'know', 'if', 'I', 'can', 'say', 'Ill', 'come', 'back', 'anytime', 'soon']",1,1
545,"['Avoid', 'at', 'all', 'costs', 'Im', 'gonna', 'break', 'this', 'review', 'down', 'in', 'two', 'parts', 'since', 'there', 'has', 'been', 'two', 'separate', 'management', 'companies', 'there', 'PEM', 'Management', 'We', 'rented', 'there', 'site', 'unseen', 'We', 'moved', 'out', 'from', 'California', 'The', 'apartment', 'we', 'were', 'supposed', 'to', 'move', 'into', 'looked', 'like', 'a', 'war', 'zone', 'The', 'front', 'door', 'was', 'dented', 'both', 'the', 'dead', 'bolt', 'and', 'door', 'handle', 'looked', 'as', 'if', 'some', 'took', 'a', 'crowbar', 'to', 'them', 'Once', 'inside', 'we', 'noticed', 'that', 'they', 'did', 'a', 'half', 'assed', 'job', 'at', 'cleaning', 'the', 'apartment', 'We', 'found', 'a', 'used', 'qtip', 'in', 'one', 'of', 'the', 'bedrooms', 'There', 'was', 'what', 'appeared', 'to', 'be', 'knife', 'marks', 'in', 'walls', 'They', 'made', 'this', 'right', 'by', 'giving', 'us', 'an', 'upgraded', 'apartment', 'We', 'got', 'moved', 'in', 'all', 'seemed', 'to', 'be', 'ok', 'Well', 'the', 'first', 'rain', 'came', 'and', 'that', 'all', 'changedSee', 'the', 'posted', 'photos', 'The', 'ceiling', 'leaked', 'causing', 'what', 'we', 'called', 'our', 'ceiling', 'zit', 'They', 'fixed', 'the', 'roof', 'but', 'not', 'the', 'ceiling', 'right', 'away', 'Next', 'rain', 'it', 'happened', 'again', 'So', 'they', 'came', 'back', 'out', 'and', 'supposedly', 'fixed', 'the', 'roof', 'again', 'Some', 'time', 'later', 'they', 'had', 'a', 'gentleman', 'come', 'out', 'and', 'make', 'the', 'repairs', 'to', 'the', 'inside', 'and', 'he', 'did', 'a', 'great', 'job', 'except', 'he', 'didnt', 'paint', 'the', 'wall', 'and', 'it', 'remained', 'that', 'way', 'until', 'we', 'moved', 'out', 'Called', 'the', 'police', 'once', 'for', 'some', 'crackhead', 'and', 'her', 'boyfriend', 'that', 'were', 'blowing', 'weed', 'smoke', 'into', 'her', 'sons', 'face', 'The', 'son', 'was', 'about', '45', 'years', 'old', 'They', 'finally', 'evicted', 'them', 'They', 'did', 'a', 'facelift', 'on', 'the', 'apartment', 'complex', 'which', 'was', 'just', 'polishing', 'a', 'turd', 'One', 'of', 'the', 'things', 'they', 'did', 'was', 'to', 'change', 'out', 'all', 'light', 'bulbs', 'and', 'in', 'doing', 'so', 'the', 'new', 'kitchen', 'fixture', 'was', 'smaller', 'than', 'the', 'previous', 'one', 'Not', 'horrible', 'but', 'you', 'could', 'see', 'up', 'into', 'the', 'roof', 'and', 'it', 'just', 'look', 'awful', 'That', 'probably', 'has', 'not', 'been', 'fixed', 'Newest', 'Management', 'not', 'sure', 'of', 'the', 'name', 'These', 'folks', 'seemed', 'to', 'be', 'ok', 'We', 'asked', 'for', 'an', 'extension', 'and', 'it', 'was', 'granted', 'and', 'I', 'am', 'thankful', 'for', 'that', 'This', 'is', 'where', 'it', 'all', 'goes', 'south', 'We', 'have', 'two', 'cats', 'We', 'paid', 'the', 'pet', 'deposit', 'We', 'paid', 'the', 'monthly', 'pet', 'rent', 'Upon', 'move', 'out', 'we', 'cleaned', 'we', 'mopped', 'and', 'we', 'had', 'carpets', 'cleaned', 'I', 'was', 'asked', 'by', 'maintenance', 'days', 'before', 'move', 'out', 'if', 'there', 'was', 'anything', 'wrong', 'with', 'the', 'apartment', 'I', 'told', 'the', 'gentleman', 'everything', 'that', 'was', 'wrong', 'and', 'he', 'said', 'its', 'all', 'good', 'and', 'dont', 'worry', 'about', 'anything', 'The', 'woman', 'that', 'did', 'the', 'final', 'walkthru', 'was', 'shocked', 'at', 'how', 'clean', 'the', 'apartment', 'was', 'and', 'that', 'it', 'didnt', 'even', 'look', 'like', 'we', 'lived', 'there', 'that', 'long', 'at', 'this', 'point', 'I', 'was', 'under', 'the', 'assumption', 'that', 'we', 'would', 'receive', 'more', 'than', '50', 'of', 'our', 'deposit', 'back', 'Well', 'I', 'was', 'proven', 'wrong', 'I', 'was', 'just', 'informed', 'that', 'I', 'was', 'being', 'dinged', 'for', '70', 'for', 'an', 'additional', 'carpet', 'cleaning', 'for', 'pet', 'odor', 'I', 'call', 'BS', 'on', 'this', 'The', 'horror', 'stories', 'you', 'read', 'on', 'here', 'and', 'other', 'site', 'are', 'true']",0,0
546,"['This', 'is', 'the', '5th', 'time', 'Ive', 'taken', 'my', 'grandson', 'and', 'its', 'OUR', 'place', 'Its', 'the', 'first', 'time', 'Ive', 'had', 'complaintsmy', 'grandson', 'always', 'gets', 'a', 'double', 'order', 'of', 'the', 'mussels', 'and', 'they', 'were', 'great', 'as', 'usualavocado', 'roll', 'was', 'great', 'but', 'I', 'like', 'ginger', 'and', 'wasibi', 'We', 'also', 'ordered', '3', 'other', 'items', 'I', 'couldnt', 'remember', 'how', 'to', 'say', 'wasibi', 'and', 'asked', 'her', 'what', 'the', 'very', 'hot', 'green', 'condiment', 'usually', 'served', 'with', 'ginger', 'was', 'and', 'she', 'didnt', 'know', 'what', 'I', 'was', 'talking', 'aboutafter', 'running', 'through', 'her', 'lineup', 'twice', 'she', 'finally', 'hit', 'on', 'itI', 'just', 'couldnt', 'remember', 'But', 'her', 'sheesh', 'then', 'I', 'put', 'in', '1', 'more', 'order', 'which', 'I', 'never', 'gotshe', 'just', 'never', 'put', 'it', 'in', 'and', 'then', 'acted', 'like', 'I', 'never', 'placed', 'itnot', 'coolmy', 'grandson', 'and', 'I', 'have', 'plenty', 'of', 'other', 'places', 'to', 'pick', 'from', 'to', 'be', 'OUR', 'place']",1,1
547,"['Disappointment', 'It', 'was', 'cold', 'and', 'there', 'were', 'gnats', 'like', 'the', 'others', 'mentioned', 'There', 'were', 'only', 'two', 'tables', 'of', 'patrons', 'us', 'being', 'one', 'of', 'them', 'and', 'we', 'were', 'ignored', 'for', 'a', 'long', 'time', 'They', 'forgot', 'a', 'lot', 'of', 'what', 'we', 'asked', 'for', 'like', 'bread', 'drinks', 'etc', 'The', 'wait', 'staff', 'was', 'extremely', 'dressed', 'down', 'They', 'were', 'friendly', 'but', 'not', 'attentive', 'at', 'all', 'Food', 'was', 'ok', 'I', 'had', 'the', 'swordfish', 'It', 'wasnt', 'fresh', 'but', 'it', 'was', 'edible', 'Too', 'bad', 'because', 'this', 'could', 'be', 'a', 'great', 'spot', 'if', 'they', 'listened', 'to', 'the', 'reviews', 'and', 'did', 'a', '180', 'The', 'reviewers', 'here', 'arent', 'really', 'asking', 'a', 'lot']",1,1
548,"['Sunday', 'morning', 'without', 'a', 'reservation', 'is', 'a', '4', 'hour', 'wait', 'Not', 'recommended', 'One', 'person', 'called', 'every', 'hour', 'to', 'fill', 'spots', 'vacated', 'by', 'no', 'shows']",0,0
549,"['I', 'cant', 'tell', 'you', 'how', 'many', 'times', 'I', 'have', 'driven', 'past', 'Jakes', 'and', 'had', 'no', 'idea', 'that', 'it', 'was', 'even', 'a', 'restaurant', 'It', 'looks', 'like', 'an', 'old', 'gas', 'station', 'Probably', 'one', 'that', 'wasnt', 'even', 'in', 'business', 'or', 'maybe', 'not', 'even', 'open', 'since', 'there', 'a', 'no', 'pumps', 'But', 'they', 'are', 'According', 'to', 'reviews', 'theyve', 'been', 'open', 'for', 'at', 'least', 'a', 'couple', 'of', 'years', 'now', 'Interesting', 'Whatever', 'the', 'case', 'they', 'do', 'seem', 'to', 'have', 'a', 'dedicated', 'following', 'so', 'youll', 'want', 'to', 'get', 'there', 'somewhat', 'early', 'We', 'pulled', 'in', 'around', '5pm', 'and', 'the', 'place', 'was', 'a', 'ghost', 'town', 'By', '6', 'or', 'so', 'it', 'was', 'almost', 'full', 'Consider', 'yourself', 'warned', 'Service', 'was', 'good', 'all', 'around', 'from', 'the', 'start', 'to', 'the', 'finish', 'Thats', 'definitely', 'their', 'strong', 'suit', 'Unfortunately', 'the', 'food', 'doesnt', 'quite', 'live', 'up', 'to', 'the', 'homey', 'feel', 'of', 'the', 'restaurant', 'or', 'the', 'friendly', 'service', 'provided', 'We', 'started', 'on', 'the', 'venison', 'quesadilla', 'It', 'was', 'actually', 'really', 'good', 'Where', 'venison', 'can', 'sometimes', 'be', 'gamey', 'or', 'even', 'tough', 'here', 'it', 'worked', 'and', 'the', 'flavors', 'were', 'excellent', 'My', 'wife', 'who', 'doesnt', 'typically', 'like', 'venison', 'both', 'for', 'flavor', 'and', 'because', 'it', 'is', 'eating', 'Bambi', 'enjoyed', 'it', 'Though', 'not', 'enough', 'to', 'eat', 'her', 'entire', 'portion', 'so', 'I', 'was', 'able', 'to', 'finish', 'hers', 'Sweet', 'Then', 'she', 'had', 'a', 'salad', 'wedge', 'Ive', 'never', 'been', 'a', 'huge', 'fan', 'of', 'the', 'wedge', 'because', 'it', 'means', 'you', 'get', 'a', 'head', 'of', 'lettuce', 'and', 'cut', 'it', 'into', 'quarters', 'or', 'some', 'other', 'section', 'Come', 'on', 'chop', 'it', 'up', 'Wedges', 'are', 'a', 'cop', 'out', 'But', 'she', 'seemed', 'to', 'enjoy', 'it', 'For', 'dinner', 'she', 'had', 'a', 'flounder', 'sandwich', 'and', 'I', 'had', 'a', 'blackened', 'flounder', 'plate', 'with', 'grit', 'cake', 'She', 'enjoyed', 'the', 'sandwich', 'My', 'blackened', 'flounder', 'had', 'next', 'to', 'no', 'flavor', 'The', 'grit', 'cake', 'wasnt', 'bad', 'but', 'had', 'a', 'really', 'strange', 'consistency', 'Instead', 'of', 'being', 'a', 'cake', 'it', 'had', 'a', 'very', 'thick', 'outside', 'and', 'an', 'almost', 'runny', 'inside', 'Then', 'there', 'was', 'a', 'mixed', 'mess', 'of', 'veggies', 'on', 'the', 'plate', 'which', 'was', 'probably', 'the', 'best', 'thing', 'that', 'I', 'had', 'We', 'also', 'had', 'a', 'blueberry', 'cheesecake', 'thing', 'for', 'dessert', 'Not', 'bad', 'but', 'not', 'overly', 'impressive', 'Its', 'like', 'a', 'nobake', 'cheesecake', 'in', 'a', 'graham', 'cracker', 'pie', 'shell', 'Im', 'sure', 'their', 'ingredients', 'were', 'fresher', 'but', 'about', 'anyone', 'could', 'do', 'something', 'similar', 'in', 'their', 'kitchen', 'in', 'a', 'short', 'amount', 'of', 'time', 'Though', 'I', 'didnt', 'have', 'a', 'sandwich', 'Im', 'thinking', 'thats', 'the', 'strong', 'suit', 'here', 'Of', 'note', 'They', 'have', 'custompainted', 'cornhole', 'decks', 'out', 'front', 'with', 'the', 'initials', 'EEK', 'on', 'them', 'Im', 'wondering', 'if', 'they', 'were', 'done', 'by', 'Erin', 'K', 'who', 'has', 'the', 'eekyelpcom', 'domain', 'Erin', 'is', 'that', 'you', 'Sweet', 'Tea', 'Report', 'The', 'sweet', 'tea', 'was', 'nicely', 'sweet', 'and', 'quite', 'drinkable', 'and', 'served', 'in', 'glasses', 'that', 'looked', 'like', 'old', 'mason', 'jars', 'Cute']",2,2
550,"['I', 'will', 'never', 'waste', 'my', 'money', 'here', 'again', 'This', 'is', 'the', 'second', 'time', 'Ive', 'ordered', 'and', 'the', 'sushi', 'is', 'mediocre', 'at', 'best', 'First', 'I', 'live', 'within', '5', 'miles', 'which', 'is', 'their', 'delivery', 'range', 'Google', 'Maps', 'says', 'I', 'am', '43', 'miles', 'away', 'yet', 'they', 'charged', 'me', 'an', 'extra', '2', 'because', 'they', 'said', 'I', 'was', 'not', 'in', 'their', 'delivery', 'area', 'Then', 'I', 'realized', 'they', 'had', 'forgotten', 'the', 'hot', 'mustard', 'that', 'I', 'had', 'asked', 'for', 'so', 'I', 'called', 'them', 'and', 'they', 'delivered', 'that', 'but', 'I', 'gave', 'the', 'driver', 'an', 'extra', 'tip', 'since', 'it', 'was', 'not', 'his', 'fault', 'So', 'that', 'was', 'more', 'money', 'for', 'something', 'that', 'should', 'have', 'been', 'delivered', 'to', 'begin', 'with', 'Lastly', 'when', 'I', 'called', 'to', 'tell', 'them', 'that', 'they', 'had', 'forgotten', 'the', 'spring', 'rolls', 'I', 'ordered', 'and', 'paid', 'for', 'the', 'woman', 'gave', 'me', 'a', 'very', 'half', 'hearted', 'apology', 'and', 'offered', 'me', 'a', 'credit', 'for', 'next', 'time', 'They', 'can', 'take', 'their', 'credit', 'and', 'put', 'it', 'somewhere', 'that', 'will', 'flavor', 'their', 'food', 'better', 'The', 'fried', 'rice', 'is', 'tasteless', 'and', 'the', 'chicken', 'is', 'spongy', 'The', 'sushi', 'rice', 'was', 'not', 'sticky', 'but', 'rather', 'gooey', 'The', 'tempura', 'was', 'bland', 'and', 'the', 'sauce', 'was', 'completely', 'flavorless', 'They', 'claim', 'to', 'offer', 'huge', 'discounts', 'on', 'their', 'sushi', 'but', 'thats', 'because', 'they', 'jack', 'up', 'the', 'price', 'and', 'then', 'cross', 'it', 'out', 'on', 'the', 'menu', 'as', 'if', 'they', 'are', 'doing', 'you', 'a', 'favor', 'Save', 'yourself', 'money', 'and', 'go', 'anywhere', 'for', 'sushi', 'but', 'this', 'place', 'And', 'if', 'their', 'fried', 'rice', 'is', 'an', 'indication', 'of', 'the', 'rest', 'of', 'their', 'food', 'dont', 'bother', 'going', 'there', 'for', 'anything', 'Asian', 'at', 'all']",0,0
551,"['This', 'place', 'sucks', 'terrible', 'service', 'Made', 'a', 'reservation', 'for', '830', 'didnt', 'get', 'seated', 'until', '930', 'after', 'i', 'told', 'them', 'that', 'i', 'could', 'no', 'longer', 'wait', 'and', 'was', 'going', 'to', 'leave', 'If', 'i', 'could', 'give', 'a', '0', 'star', 'rating', 'i', 'would']",0,0
552,"['we', 'had', 'a', 'nice', 'time', 'in', 'your', 'city', 'UNTIL', 'SUNDAY', 'EVENING', 'WHO', 'in', 'their', 'WRONG', 'MIND', 'decided', 'that', 'it', 'was', 'good', 'idea', 'to', 'close', 'the', 'Las', 'Vegas', 'strip', 'for', 'over', '6', 'hours', 'this', 'past', 'Sunday', 'December', '4', '2011', 'The', 'rodeo', 'finals', 'were', 'in', 'town', 'the', 'cowboy', 'christmas', 'the', 'michael', 'jackson', 'cirque', 'immortal', 'tour', 'was', 'openning', 'there', 'was', 'a', 'big', 'fight', 'and', 'so', 'on', 'and', 'so', 'onthe', 'city', 'was', 'packed', 'Your', 'city', 'will', 'be', 'really', 'lucky', 'if', 'nobody', 'missed', 'their', 'shows', 'dinner', 'reservations', 'and', 'flights', 'out', 'on', 'Sunday', 'afternoon', 'It', 'took', 'us', '2', 'hours', 'by', 'tram', 'and', 'monorail', 'to', 'get', 'to', 'the', 'Mandalay', 'Bay', 'With', 'a', 'lot', 'of', 'walking', 'tooin', 'HIGH', 'HEELS', 'as', 'I', 'thought', 'we', 'were', 'taking', 'a', 'Cab', 'But', 'alas', 'the', 'cabs', 'never', 'left', 'the', 'driveway', 'Persons', 'heading', 'to', 'the', 'airport', 'were', 'told', 'it', 'would', 'take', 'upwards', 'of', '3', 'hours', 'to', 'get', 'to', 'the', 'airport', 'I', 'imagine', 'a', 'lot', 'of', 'people', 'were', 'missing', 'flights', 'People', 'were', 'walking', 'in', 'the', 'middle', 'of', 'the', 'marathon', 'and', 'blocking', 'the', 'races', 'The', 'marathon', 'ended', 'at', 'the', 'back', 'entrance', 'to', 'the', 'Mandalay', 'Bay', 'at', 'the', 'same', 'exact', 'time', 'that', 'the', 'Michael', 'Jackson', 'show', 'let', 'out', 'Thankfully', 'chaos', 'did', 'not', 'insue', 'because', 'we', 'would', 'have', 'been', 'lucky', 'to', 'live', 'though', 'that', 'The', 'place', 'was', 'crowded', 'to', 'the', 'point', 'that', 'children', 'who', 'are', 'claustrophic', 'were', 'crying', 'near', 'us', 'And', 'I', 'dont', 'know', 'about', 'the', 'racers', 'I', 'imagine', 'they', 'were', 'pretty', 'tired', 'Hope', 'nobody', 'collapsed', 'becauser', 'THERE', 'WAS', 'NO', 'WAY', 'IN', 'or', 'OUT', 'We', 'were', 'stuck', 'It', 'took', 'almost', 'an', 'hour', 'to', 'get', 'out', 'of', 'the', 'Mandalay', 'Bay', 'hotel', 'There', 'is', 'no', 'reason', 'for', 'this', 'to', 'have', 'happened', 'There', 'are', 'plenty', 'of', 'streets', 'in', 'Las', 'Vegas', 'to', 'hold', 'the', 'Marathon', 'on', 'that', 'would', 'not', 'have', 'caused', 'this', 'much', 'insanity', 'Wowurban', 'planning', 'dept', 'and', 'police', 'and', 'special', 'events', 'should', 'be', 'trained', 'or', 'fired', 'This', 'was', 'atrocious']",0,0
